Date,A2C,PPO,SAC,Equal_Weight,DJI
2024-08-14,0.3014231266973497,0.30181149058487056,0.33136161376252216,0.30178629535856905,
2024-08-15,0.3250319024717705,0.32544083391295375,0.35595806515393646,0.3254131919704999,
2024-08-16,0.3312000564349977,0.331601715462859,0.3629639721029554,0.3315786043518667,
2024-08-17,0.3312000564349977,0.331601715462859,0.3629639721029554,0.3315786043518667,
2024-08-18,0.3312000564349977,0.331601715462859,0.3629639721029554,0.3315786043518667,
2024-08-19,0.3406599973186899,0.3410867922723899,0.3740859335617992,0.3410603175796627,
2024-08-20,0.3386946639945714,0.33913176868139083,0.37144591088727874,0.33909944860145846,
2024-08-21,0.34311168766061484,0.3435504462258383,0.37530245457509803,0.3435163471859355,
2024-08-22,0.33690611554813854,0.33734790716810514,0.3678340243108005,0.337316743954196,
2024-08-23,0.35113877799949744,0.35158691182953716,0.38353061777502284,0.3515568154051134,
2024-08-24,0.35113877799949744,0.35158691182953716,0.38353061777502284,0.3515568154051134,
2024-08-25,0.35113877799949744,0.35158691182953716,0.38353061777502284,0.3515568154051134,
2024-08-26,0.3542949221918308,0.3547329885052266,0.38611312472063886,0.35471861711571884,
2024-08-27,0.3553894435200944,0.35583511510764754,0.3874801826111105,0.3558130610160599,
2024-08-28,0.34904878011845275,0.3494966433636151,0.3801274132886583,0.3494685467299872,
2024-08-29,0.3534535677974624,0.3538765569439455,0.3827409610889785,0.3538682489067315,
2024-08-30,0.3638872477555528,0.3643100592533044,0.39290421075891024,0.36429922459325725,
2024-08-31,0.3638872477555528,0.3643100592533044,0.39290421075891024,0.36429922459325725,
2024-09-01,0.3638872477555528,0.3643100592533044,0.39290421075891024,0.36429922459325725,
2024-09-02,0.3638872477555528,0.3643100592533044,0.39290421075891024,0.36429922459325725,
2024-09-03,0.3429721488989115,0.34336901342085335,0.36786522058868987,0.34338039061442505,
2024-09-04,0.3408320966682459,0.3412161589837821,0.36335704136038194,0.341228241448037,
2024-09-05,0.3354341716729783,0.33580967593211497,0.3589244432804757,0.3358283202066801,
2024-09-06,0.3208793469577649,0.32125705987871234,0.34237856621819907,0.3212732344647744,
2024-09-07,0.3208793469577649,0.32125705987871234,0.34237856621819907,0.3212732344647744,
2024-09-08,0.3208793469577649,0.32125705987871234,0.34237856621819907,0.3212732344647744,
2024-09-09,0.3372945203039448,0.33766940519962785,0.3577730477078953,0.33767802999651964,
2024-09-10,0.3378173532663584,0.3381828866246426,0.3566980856336328,0.3382056608379205,
2024-09-11,0.34517738938519016,0.3455626240345273,0.368298169845245,0.3455841247953251,
2024-09-12,0.35403243910198756,0.3544155419204633,0.37725505557126815,0.3544445783824466,
2024-09-13,0.3622130085365811,0.36260727309651597,0.3855371611245024,0.3626440710239476,
2024-09-14,0.3622130085365811,0.36260727309651597,0.3855371611245024,0.3626440710239476,
